time,open,high,low,close,volume,BBANDS_upperband,BBANDS_middleband,BBANDS_lowerband,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,SMA,T3,TEMA,TRIMA,WMA,LINEARREG,LINEARREG_INTERCEPT,AD,ADOSC,APO,HT_PHASOR_inphase,HT_PHASOR_quadrature,LINEARREG_SLOPE,MACD_macd,MACD_macdsignal,MACD_macdhist,MINUS_DM,MOM,OBV,PLUS_DM,STDDEV,TRANGE,ADX,ADXR,AROON_aroondown,AROON_aroonup,AROONOSC,BOP,CCI,DX,MFI,MINUS_DI,PLUS_DI,RSI,STOCH_slowk,STOCH_slowd,STOCHF_fastk,STOCHF_fastd,STOCHRSI_fastk,STOCHRSI_fastd,TRIX,ULTOSC,WILLR,ATR,NATR,HT_DCPERIOD,HT_DCPHASE,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,BETA,CORREL,LINEARREG_ANGLE,mytarget
2022-01-02 23:00:00,47340.47,47990.0,46654.0,46907.68,5597.88593,0.004052955002090196,-0.002658114833221528,-0.00936918466853325,,,,,,,,,,,,,,-0.047064615810037604,-0.02117298014344307,,,,,,,,,0.0020141691083422415,0.17142231250831425,,0.0033555349176558314,0.028481476807209395,,,,,,-0.3239446107784438,,,,,,,37.634643636737565,40.5864290554868,18.98802395209583,37.634643636737565,,,,,,,,,,,,0,0.003570959248137241,,,2.0
2022-01-03 03:00:00,46907.67,47469.34,46815.17,47286.18,2436.02157,0.0073658657816356105,0.0009812803656372908,-0.005403305050361029,,,,,,,,,,,,,,-0.024019403653207216,-0.019269026301577747,,,,,,,,,0.0019339688678594272,0.22156673577776853,,0.003192292707999151,0.013834274623156242,,,,,,0.5786110644022243,,,,,,,40.31320394267082,40.28559943649515,47.31886227544913,40.31320394267082,,,,,,,,,,,,0,-0.18790729081128502,,,1.0
2022-01-03 07:00:00,47286.18,47289.11,46722.39,46793.26,2994.31942,0.011669967762622328,0.00228383318452262,-0.007102301393577088,,,,,,,,,,,,,,-0.07225844905632386,-0.03225307174904321,,,,,,,,,0.0007349349030180718,0.15991031892199864,,0.004693067289049819,0.012111145921442556,,,,,,-0.8697769621682616,,,,,,,25.576846307385296,34.50823129559789,10.423652694610931,25.576846307385296,,,,,,,,,,,,0,-0.41872745240563225,,,2.0
2022-01-03 11:00:00,46793.27,47211.09,46750.0,47051.37,2838.97703,0.011001193109495917,0.002024319376885216,-0.006952554355725485,,,,,,0.005530444703310526,,,,,,0.0020842386887836477,0.0022771646029802074,-0.053325870067024314,-0.028462184399103956,,,,-1.4840454938202675e-05,,,,0.012582417897714705,-0.003563551922080021,0.21937091651103893,0.03915337640540528,0.004488436866305357,0.009799714652304416,,,,,,0.5597605673512932,-61.067258740949995,,,,,,29.161926147704715,31.68399213258694,29.74326347305409,29.161926147704715,,,,,-52.68377833781418,,,,,,,0,-0.4809202555178704,,-34.92520023147408,0.0
2022-01-03 15:00:00,47051.36,47431.67,46778.0,47378.0,4262.39073,0.008870605588127143,-0.00045457807421174176,-0.009779761736550626,,,,,,0.0028689476128161365,,,,,,-0.004635894899983988,-0.003118005343046042,0.02223400665065092,-0.0003032812364471952,,,,-0.00011676073514906798,,,,0.011603125018845332,0.001017771961669998,0.3078241565705602,0.040761806263304765,0.0046625918311694456,0.013796909958208415,,,0.0,71.42857142857143,71.42857142857143,0.4997016843361334,-4.097988739435222,55.68360452408137,62.509643202514944,6.232011000229056,21.89306972126377,56.43816940775227,31.452844311377362,28.73053892215579,54.19161676646707,31.452844311377362,,,,,-43.752725608927946,674.955714285713,1.4246184184341109,,,,,0,-0.4026631190305114,,-79.75329657264066,1.0
2022-01-03 19:00:00,47378.0,47570.0,46575.25,46693.45,5463.72051,0.010739394203045633,-0.0006890259768770519,-0.012117446156799739,,,,,,0.0029002997208388524,,,,,,0.007199614874095457,0.012720187276190694,-0.06664483782103596,-0.017056115383909286,,,,-0.0004246594155457898,,,,0.015274438373900263,-0.02204163538997449,0.1953244487181822,0.03840515279193655,0.005714210089961343,0.021303844543506638,,,100.0,64.28571428571429,-35.714285714285715,-0.6881628549886936,-107.75827934849235,43.09033268635867,52.36226256618997,7.764346724422405,19.522218426737005,48.31749695073066,31.939087582562916,30.851286013881666,11.88238250816759,31.939087582562916,,,,,-91.64516699063459,697.7981632653049,1.4944240857450133,,,,,0,-0.29119204926491304,,-87.11292458556919,1.0
2022-01-03 23:00:00,46693.44,46790.0,46263.29,46360.01,5861.46189,0.021869183825218335,0.007087422975102667,-0.0076943378750129994,,,,,,0.011101917363693356,,,,,,0.008783302678321161,0.024435505637601985,-0.1471236394704679,-0.0479723497307035,,,,-0.0012040156122523702,,,,0.021014495218072797,-0.020911557180423368,0.07029572448323468,0.035918422643666445,0.007390880425057842,0.011361300396613355,,,100.0,57.142857142857146,-42.85714285714286,-0.633042850904674,-242.5714247348386,26.178049510456532,49.13080268573164,10.757427553372434,18.38682420924165,44.92656194395012,24.49193154108613,29.294621145008804,7.401795348623737,24.49193154108613,,,,,-94.39859617422721,685.5775801749259,1.4788124078811153,,,,,0,0.26414699094231836,,-88.97363806692331,1.0
2022-01-04 03:00:00,46360.01,46576.94,45696.0,46446.1,6241.20752,0.030393391646717217,0.013979989708500642,-0.0024334122297159323,,,,,,0.019481937127121558,,,,,,0.003400826826302343,0.023671936779560677,-0.05239134628166491,-0.02604908223646932,,,,-0.0015593161502506366,,,,0.03169123335576461,-0.01566008771457665,0.20454070438637487,0.03329100002595918,0.00820670096910829,0.018966931561530512,,,100.0,50.0,-50.0,0.09772515721842155,-212.79982347455612,2.461852397096142,40.46488970064778,15.843562444518557,16.643342082355748,45.980667125817206,19.77028625108979,25.400435124912946,40.02668089647805,19.77028625108979,,,,,-67.30165649520494,699.5320387338598,1.5061157744866842,,,,,0,0.31875458739600593,,-89.20893602795545,1.0
2022-01-04 07:00:00,46446.1,46549.19,45934.5,46313.97,3604.76267,0.025504234382949395,0.008560289692289296,-0.008383654998370803,,,,,,0.016765243834635565,,,,,,0.00282558372776079,0.026896950778103522,-0.03427561837607209,-0.0089791740286815,,,,-0.001851643619257133,,,,0.02951152831169411,-0.019897452107862895,0.12729108171897174,0.03100126393824914,0.00847197234533005,0.013272237296867497,,,92.85714285714286,42.85714285714286,-50.0,-0.21495387919113193,-158.7780760852535,2.4618523970961275,39.83189465278264,14.789743687182325,15.536326779921788,44.57065078660614,26.801487812757177,23.68790186831103,32.97598719316976,26.801487812757177,,,,,-73.06146469049689,693.471893110013,1.4973276812806438,,,,,0,0.36942026686119644,,-89.33191220767979,0.0
2022-01-04 11:00:00,46313.96,46600.21,45996.26,46550.0,5734.35172,0.009617302639457072,0.0037480343716431892,-0.0021212338961706942,,,,,,0.011766917293233082,,,,,,-0.0025466441614236347,0.01837880619917121,0.06860256469486205,0.0315351579331231,,,,-0.001609650027738063,,,,0.02726461328750249,-0.016981095596133214,0.24983258990332985,0.029736950903753168,0.0029346341339069656,0.012974221267454287,,,85.71428571428572,35.714285714285715,-50.0,0.3908270552198063,-108.13789599905313,4.337315390074769,42.98066943454326,13.817297214914378,15.070240849182143,47.658428912239984,39.52454642475987,28.69877349620228,45.57097118463181,39.52454642475987,,,,,-62.77244986922406,687.0774721735833,1.4759988661086643,,,,,0,0.3892865343826921,,-89.23537991289699,0.0
2022-01-04 15:00:00,46549.99,46772.41,46300.0,46733.77,4686.5322,0.005230557432070544,-0.0011861872046704605,-0.007602931841411465,,,,,,0.006628611387439936,,,,,,-0.006229022702121027,0.012313426824817375,0.1522095730675022,0.07173397676790431,,,,-0.0014263422713029525,,,,0.02521758696874434,-0.003721291905189834,0.3491316720221802,0.03118900321576314,0.003208372318370499,0.010108536075732892,,,78.57142857142857,28.571428571428573,-50.0,0.3890264812345155,-51.44763982853052,10.586380469881515,49.40460356864727,13.092161664967715,16.192329296854254,49.99414091067398,57.80236821002882,41.37613414918196,94.8601462522849,57.80236821002882,100.0,60.80335292117453,,,-54.761551874455236,671.7440813040419,1.4373847461996794,,,,,0,0.679714745168963,,-89.14052057362541,0.0
2022-01-04 19:00:00,46733.78,47557.54,46410.0,46925.35,8065.90334,0.0008623980429201487,-0.008309623689541266,-0.01748164542200268,,,,,,-0.0029362593992373737,,,,,,-0.009109794294859048,0.006248745537935311,0.13408689831563864,0.07580623822202845,,,,-0.001181426140984182,,,,0.023320729964233216,-0.007689447175140979,0.5195942619500974,0.04557444679473662,0.004586010866230728,0.02445458584752167,,,71.42857142857143,21.42857142857143,-50.0,0.16693971451975492,23.620387584165737,32.30083422001828,58.33429800325055,11.511747906125876,22.496789048490005,52.37988163982577,68.8235085562702,55.38347439701963,66.03940823189392,68.8235085562702,100.0,94.13668625450786,,,-46.41020052310381,705.729504068039,1.503940842355015,,,,,0,0.40836104680273205,,-88.96661669517637,1.0
2022-01-04 23:00:00,46925.34,46984.99,45500.0,46052.36,9855.45649,0.01926145326307685,0.005919240620893129,-0.007422972021290594,,,,,,0.010264077671589576,,,,,,0.006344622884535421,0.024982854919300603,0.08182709298097526,0.05460384834247139,,,,-0.0014337101565203945,,,,0.04182558164810773,-0.01608820916018205,0.31543847286002286,0.04312135030289765,0.0066711063210918835,0.032245687300281635,,,100.0,14.285714285714286,-85.71428571428572,-0.5878692785809986,-110.92078534395291,1.5253860557757237,48.99155375531364,18.678514775545516,19.25718058270178,42.44296121125373,62.58173503850508,63.069203934934706,26.84565063133647,62.58173503850508,0.0,66.66666666666667,,,-77.8168674698795,761.3909680631789,1.6533158519198126,,,,,0,0.718369668405744,,-89.13228685749473,0.0
2022-01-05 03:00:00,46052.35,46428.27,45760.05,45832.01,3544.40718,0.025090351833820152,0.007081033539658983,-0.010928284754502185,,,,,,0.011146030907219674,,,,,,0.007666002117608768,0.028725812249685814,0.021541963615803968,0.02126560895141958,,,,-0.0016199853947751555,,,,0.03902476466694761,-0.02660498634033289,0.23962027696363308,0.04023376319902831,0.0090046591470806,0.014579766412164638,,,92.85714285714286,7.142857142857143,-85.71428571428572,-0.3297417018347229,-119.75229035333189,1.52538605577572,44.56597325963778,17.460089029309266,18.001007653331413,40.36161510320193,36.3404395562097,55.915227716995,16.136259805398772,36.3404395562097,0.0,33.333333333333336,,,-86.66626506024089,754.7358989158085,1.6467440527173225,,,,,0,0.40014973784986746,,-89.22835708876302,2.0
2022-01-05 07:00:00,45832.01,46549.0,45722.21,46422.55,3034.64069,0.02311428212580708,0.0055490919822371405,-0.012016098161332797,,,,,,0.010111465225413268,,0.009574993998951826,,,,-0.005756974327593712,0.014751002322301357,0.06664241569049312,0.01995287498768252,,,,-0.001577536665376547,,,,0.03577630800120918,-0.020581592351131012,0.30194204368351163,0.03948534415245164,0.008782595071784935,0.017810094447633765,,,85.71428571428572,0.0,-85.71428571428572,0.7142563407878666,-70.43978187317256,4.92818858622684,50.68242700547309,16.063829229582968,17.729214135646913,47.755909683802386,29.273144953034592,42.73177318258313,44.83752442236858,29.273144953034592,61.525466739046514,20.508488913015505,,,-55.43236714975831,759.8826204218223,1.6368825504454672,,,,,0,0.3907852363282193,,-89.21767503878668,0.0
2022-01-05 11:00:00,46422.56,46527.39,46246.01,46407.51,2185.03432,0.014790970583217817,-0.001265829603872278,-0.01732262979096237,,,,,,0.004704087765105423,,0.0029805383825395786,,,,-0.004658950366314848,0.011599237155488185,0.07362833558736476,0.019934277747242775,-0.007476732504319477,,,-0.001250629809369461,,,,0.033231623827110146,-0.006161502739534939,0.2549562624670016,0.036676845009102316,0.008028400093545057,0.00606324278117911,,,78.57142857142857,28.571428571428573,-50.0,-0.053486388513738624,-33.46253717374227,4.92818858622684,50.471907495233346,15.606419139660094,17.224382982616866,47.59406186697343,35.02677955228096,33.54678802050842,44.10655442907558,35.02677955228096,60.17878486661719,40.56808386855457,,,-56.158937198067534,725.7038618202633,1.563763843007874,,,,,0,0.35116902793992144,,-89.01289666631467,0.0
2022-01-05 15:00:00,46407.5,47070.0,46110.0,46270.99,5623.80527,0.001265816677520277,-0.008491627259326087,-0.01824907119617245,,,,,,0.00032428525951151374,,-0.0024140732515709807,,,,-0.0026821248352049743,0.013931320682785438,-0.0069308371165171965,-0.007536329421466485,-0.009041802239926938,,,-0.0012779573475377197,,,,0.03094898104768557,-0.0019238836255719637,0.13416786695076122,0.0458843399192897,0.004878721968423195,0.020747340828454287,,,71.42857142857143,21.42857142857143,-50.0,-0.14219791666666878,-9.520171740408422,19.438648080855028,56.53872238407624,14.12830055319421,20.94633565046338,46.0678637145738,46.01724072118196,36.77238840883251,49.107643312101786,46.01724072118196,77.17096673890546,66.29173944818972,,,-62.75410628019334,742.4393002616731,1.6045459590591713,,,,,0,0.27956907444489976,,-89.0311510220559,0.0
2022-01-05 19:00:00,46271.0,46822.17,45803.67,46622.53,6056.26257,0.011308434128855334,-3.865084112758449e-05,-0.011385735811110503,,,,,,0.006264889528732276,,0.002972584259084594,,,,-0.008104836867496903,0.0028749313138637226,0.07209699800630903,0.007151923613363024,-0.00862834875580429,,,-0.0008445975524123539,,,,0.03509207719250674,0.0037842219201746517,0.2630561361642108,0.042285625543068535,0.005673542484991472,0.021845661314390277,15.624477660414637,,64.28571428571429,14.285714285714286,-50.0,0.34514482081492276,-17.911518973146226,9.29666828588138,50.25264727359428,15.685596221871755,18.900997071768373,50.47210566523138,53.33797391126245,44.79399806157513,66.79972399261005,53.33797391126245,100.0,79.11658386850755,,,-45.77149758454112,762.1579216715536,1.6347416617492738,,,,,0,-0.2266945678348108,,-88.54526582828883,1.0
2022-01-05 23:00:00,46622.53,46674.37,44500.0,44685.93,13258.75934,0.042711436585797805,0.011070979165030177,-0.020569478255737454,,,,,,0.004888675249681539,,0.01756692939626508,,,,0.027244363366404584,0.04536880912115811,-0.17074516483483973,-0.06523362389219388,-0.010340025458710121,,,-0.0013941881349810465,,,,0.06317175144344647,-0.03643294432945674,-0.0222534641217045,0.04096690100833629,0.01582022871038384,0.04865894029731512,16.03147145510388,,100.0,7.142857142857143,-92.85714285714286,-0.8906487856252598,-263.7721641674487,21.32239078606404,39.81658698345761,23.802146022045168,15.435699305314229,33.99991808668167,41.04733255163545,46.80084906135996,7.234630350194564,41.04733255163545,0.0,59.056988912968485,,39.32102588456702,-93.94364820846904,863.0302129807286,1.9313242736152714,,,,,0,0.6434846387675243,,-89.08041229540781,1.0
2022-01-06 03:00:00,44685.93,44847.99,42500.0,43451.13,21625.61638,0.0982550185844397,0.041739374787260995,-0.014776269009917716,,0.06833842986361915,,,0.06833842986361915,0.03484938136246405,0.06833842986361915,0.0578964709737167,,0.07175060234336827,0.060864486618187025,0.04079412565663707,0.08005885495465179,-0.27007811053398356,-0.12163481613619542,-0.013042580752096694,,,-0.003020363792154974,,,,0.10635519888128214,-0.07131851346558772,-0.5205856123879863,0.03912173929667123,0.028257821898589313,0.05403748993409373,18.18750124613995,,100.0,0.0,-100.0,-0.5258966179583405,-341.07133333069476,46.21588852960884,33.7925375736198,34.58849329595553,12.723045338850673,27.775448929031327,31.615608996835636,42.00030515324452,20.81247264770235,31.615608996835636,0.0,33.333333333333336,,40.27293676948169,-81.19382150215327,969.0987691963908,2.230318910455012,,,,,0,0.9187901185530656,0.8881646503234877,-89.56342999183128,0.0
2022-01-06 07:00:00,43451.14,43816.0,42803.37,42835.0,7907.29623,0.10396827961180706,0.03416437492704557,-0.035639529757715935,,0.0720903527037356,,0.0023242707506026393,0.0747306019221041,0.03666370958328482,0.0747306019221041,0.06046359466797393,,0.07937869149060345,0.06450890576618702,0.03724902532975468,0.10235376944754714,-0.44702973471114527,-0.18987016443116786,-0.0159624812563408,,,-0.005008057239830194,,,,0.1001789198518631,-0.09101832613516976,-0.7126725656589238,0.036849854324859536,0.034901952342380756,0.02364024746118822,20.18952890924487,,92.85714285714286,35.714285714285715,-57.142857142857146,-0.608455210688999,-227.6182594646791,46.215888529608854,33.28755017959655,31.97835545259756,11.762931180724665,25.287764410043877,11.792506250940091,28.151815933137062,7.330415754923413,11.792506250940091,0.0,0.0,,38.49482824870812,-93.37622638674138,972.2081428252197,2.269658323392599,,,,,0,0.5137150433461842,0.9195404921400218,-89.73291381091772,0.0
2022-01-06 11:00:00,42835.0,43275.8,42600.05,43245.25,7148.39091,0.0919739992258089,0.028443424422335183,-0.035087150381138535,,0.07530001522365273,,0.010644667704819078,0.07957396477069727,0.04491244703175493,0.07957396477069727,0.060508981340531266,,0.08504283225710703,0.06762176764643103,0.014121762340537285,0.09460974987343819,-0.2924360796102683,-0.15007292259698746,-0.01819716675567848,,,-0.006191383656376989,,,,0.0968423657001293,-0.08509836340407324,-0.540612863609298,0.03389311234028123,0.031765287401736855,0.01562599360623421,22.186712009379157,,85.71428571428572,28.571428571428573,-57.142857142857146,0.607103218645949,-162.07550986747984,48.15009231112489,33.15022654798497,31.881114844326536,11.157825391193683,29.7964915239739,15.128461549574773,19.512192265783504,17.24249624609861,15.128461549574773,17.902898742691185,5.967632914230395,,38.57109188684472,-85.26457526781795,951.0325611948468,2.1991607429598554,,,,,0,0.5596022067400096,0.9351300420012955,-89.78600950440178,1.0
2022-01-06 15:00:00,43245.26,43273.87,42430.58,42878.34,7751.7942,0.04464741492375755,0.013221244105998141,-0.01820492671176127,,0.07295374617608588,,0.011936388081804637,0.07923685944931616,0.047295441008210606,0.07923685944931616,0.05437396637397694,,0.08530561506501085,0.06493169764972581,0.008890855915997042,0.10643863545090591,-0.28374130931772057,-0.11835779695628182,-0.021853214263472833,-0.0010485580120853414,-0.029886084264420746,-0.0075036753488391394,,,,0.0946468878139801,-0.07402385446824677,-0.7260246697983178,0.03174148318514348,0.01571308540887969,0.01966703934900467,24.157054944430918,,100.0,21.42857142857143,-78.57142857142857,-0.43510536114504517,-130.77492267108505,49.771513100103824,28.523262082635963,31.119066782938766,10.436321339687062,28.159726651309224,11.707952735708451,12.876306845407775,10.550946206103381,11.707952735708451,32.965008973231285,16.955969238640822,,39.244320849143854,-91.26655952065171,943.3366639666435,2.2000307473811804,15.646696015449795,,,,0,0.568840065835504,0.947502812435696,-89.82192242433429,0.0
2022-01-06 19:00:00,42878.33,43267.09,42632.44,42950.01,7414.23595,0.013909555817698788,0.002844725763742473,-0.008220104290213841,,0.06600904276446161,,0.008874844501352078,0.0735204485400585,0.04494550757962579,0.0735204485400585,0.04350910490052218,,0.08013675666198891,0.057595694777874726,-0.0031785790038245626,0.10300423345984963,-0.2831345547151301,-0.0938988561004078,-0.02574779108585488,-0.020245928559708647,-0.06433527454166996,-0.00816790865105186,-0.025102714803951834,-0.015106330168144472,-0.009996384635807362,0.0877397411934513,-0.06710126493567754,-0.5521883857535772,0.029425051199088767,0.005532415026978189,0.014776480843659737,25.986659098407557,,92.85714285714286,14.285714285714286,-78.57142857142857,0.11294414244071685,-101.16128586839876,49.77151310010384,29.29772014818625,29.569381626865788,9.91660741712857,28.980384303421165,16.426829501874263,14.421081262385831,21.487046053420855,16.426829501874263,81.8993875670294,44.25576509431729,,40.42771869015994,-89.86865510946058,921.2876165404542,2.1450230548036058,17.21176482512415,,,,0,0.9370947104212659,0.9533107442026687,-89.83667701272385,0.0
2022-01-06 23:00:00,42950.02,43508.78,42725.09,43438.1,5500.53168,0.009654304764988297,-0.0010956970954070543,-0.011845698955802406,,0.05793337093317113,,0.005089947089075377,0.06585949508227412,0.04059201484411163,0.06585949508227412,0.03180618675965241,,0.07245161985292473,0.0491353975387495,-0.018786884588150716,0.08417931328882748,-0.17616498253465035,-0.04156631234602753,-0.027111430713164908,-0.04954457621688587,-0.05468162939951224,-0.00792047675976755,-0.02478396882506896,-0.016906064691414476,-0.007877904133654488,0.08055715390986565,-0.06870581355998547,-0.4193545530306344,0.03258025486228499,0.005375000930197666,0.018041534965848007,27.15945966005538,,85.71428571428572,7.142857142857143,-78.57142857142857,0.6227972795365518,-73.99889442678679,42.405866961477045,29.579156077705825,27.732819446569977,11.2161649433388,34.47046026701292,34.9203551356724,21.018379124418374,72.72307314749304,34.9203551356724,100.0,71.62146551342023,,40.92761814792195,-80.3485886373212,911.4592153589934,2.0982943898535926,18.933208777083244,,,,0,-0.11649728878632076,0.9570271239929885,-89.83346739919455,1.0
2022-01-07 03:00:00,43438.11,43581.3,43007.81,43082.31,3158.12408,0.005333818853730411,-0.004079470204824306,-0.013492759263379023,,0.050468645863886316,,0.0004924147177632903,0.05869029152181803,0.03328999768118281,0.05869029152181803,0.021538806906499838,,0.06568894711851175,0.04108242960374995,-0.014430317886190943,0.08413635599921593,-0.23187882411260058,-0.03421347188864616,-0.028852568966538986,-0.06113734157982867,-0.006150598138163088,-0.007582051837338996,-0.02533368562448588,-0.018703282215856896,-0.006630403408628986,0.07542082352574103,-0.0771824909110028,-0.49612216916873775,0.03218622478283768,0.004706644529277323,0.013311496064161956,28.08937125482547,,78.57142857142857,0.0,-78.57142857142857,-0.6204118641998982,-63.37876494960083,40.17822198683669,22.930454295832263,26.43871319335261,11.282856988690808,32.49831290708723,50.282277868602584,33.87648750204975,56.636714404893915,50.282277868602584,68.74931695709395,83.54956817470779,,44.602625488358974,-85.95233886994502,887.3185571190658,2.0595890914834087,20.826708859320846,,,,0,0.47800936140226463,0.958388630253832,-89.82459759452371,1.0
2022-01-07 07:00:00,43082.3,43145.83,41577.77,41803.11,9110.36283,0.037454854521193154,0.011209070329934621,-0.015036713861323912,,0.06866859407786824,,0.019106467942437665,0.07839264431123268,0.044279480641512,0.07839264431123268,0.037787286373004506,,0.08626284324300253,0.058448493837044556,0.0036419504946601385,0.11487701683986144,-0.39427225189639586,-0.0782231149150157,-0.034247668139081845,-0.053551262577184656,0.045305299348468824,-0.00855654356501548,-0.02853105093541879,-0.021126701197270007,-0.007404349738148781,0.10638563032184259,-0.1068791293279375,-0.729238851367757,0.030801775069077466,0.013122892095629298,0.037510606268289726,30.01836838793252,,100.0,28.571428571428573,-71.42857142857143,-0.8157787329566459,-95.67170498618968,55.09533111832419,23.28777994787565,34.261927694779224,9.919837736496548,26.604717386550515,46.86897877826203,44.02387059417901,11.24714878239922,46.86897877826203,0.0,56.24977231903133,,40.17315590515101,-95.89711283030748,935.9429458962758,2.238931375910251,22.808512306049458,,,,0,2.5803488583862593,0.9617955070317944,-89.83981769376916,1.0
2022-01-07 11:00:00,41803.11,41950.0,41000.0,41706.71,12822.5044,0.06072312680781204,0.026879319898404724,-0.006964487011002598,,0.08463624798928407,,0.03687112647007526,0.09546741199837329,0.06448890358409942,0.09546741199837329,0.0521251281951194,,0.10357327693793134,0.07376371708507436,-0.004591080359560539,0.11387644132768411,-0.24520883320507045,-0.041173326659183405,-0.03857406570297352,-0.03333256086542882,0.06448198842468596,-0.009112886283634204,-0.03035756268037117,-0.023011938939146735,-0.007345623741224434,0.1128681566517425,-0.11786640566949538,-1.0383690375002008,0.028667757518262203,0.016921903454703655,0.02277810932581352,32.12351944049739,,100.0,21.42857142857143,-78.57142857142857,-0.10147368421052785,-109.60655135635527,59.49048312384069,21.537130495776537,36.20210861218153,9.195093657337493,26.21883393871173,31.753976167739694,42.96841093820144,27.37806531592602,31.753976167739694,0.0,22.916438985697994,,47.92470616974443,-88.35733113673807,936.9470211893989,2.246513861173415,24.095176033275642,,,,0,0.7474149304113666,0.9674278345989006,-89.8492491577932,2.0
