0,1
2021-08-25 15:00:00,47126.28
2021-08-27 07:00:00,46348.0
2021-08-31 03:00:00,46853.0
2021-09-01 07:00:00,46512.0
2021-09-03 07:00:00,48316.84
2021-09-05 07:00:00,49657.14
2021-09-11 03:00:00,44132.29
2021-09-13 19:00:00,43370.0
2021-09-16 07:00:00,47337.58
2021-09-18 03:00:00,46699.56
2021-09-22 03:00:00,39600.0
2021-09-23 15:00:00,43361.0
2021-09-24 19:00:00,40843.82
2021-09-26 11:00:00,40750.0
2021-09-29 03:00:00,40888.0
2021-09-29 23:00:00,41052.4
2021-09-30 15:00:00,42697.01
2021-10-02 07:00:00,47443.98
2021-10-03 07:00:00,47088.0
2021-10-04 19:00:00,46891.0
2021-10-05 03:00:00,48556.09
2021-10-06 15:00:00,50382.41
2021-10-07 23:00:00,53400.0
2021-10-09 03:00:00,53775.83
2021-10-10 07:00:00,54080.0
2021-10-11 03:00:00,54333.85
2021-10-11 15:00:00,55862.78
2021-10-12 07:00:00,56400.0
2021-10-13 19:00:00,54521.74
2021-10-14 11:00:00,57333.33
2021-10-17 11:00:00,60299.33
2021-10-18 23:00:00,61034.05
2021-10-19 19:00:00,61322.22
2021-10-20 07:00:00,63699.6
2021-10-22 03:00:00,62000.0
2021-10-23 03:00:00,60129.63
2021-10-24 19:00:00,59632.47
2021-10-27 15:00:00,58000.0
2021-10-29 11:00:00,60350.44
2021-10-30 19:00:00,60673.0
2021-10-31 19:00:00,59945.36
2021-11-02 03:00:00,60411.0
2021-11-04 19:00:00,60775.0
2021-11-05 19:00:00,60750.0
2021-11-09 23:00:00,66222.4
2021-11-11 07:00:00,64100.0
2021-11-12 23:00:00,62278.0
2021-11-13 23:00:00,63829.01
2021-11-14 23:00:00,63576.27
2021-11-17 19:00:00,59334.23
2021-11-19 07:00:00,55600.0
2021-11-20 19:00:00,57483.42
2021-11-21 07:00:00,58500.0
2021-11-22 23:00:00,55800.0
2021-11-23 15:00:00,55317.0
2021-11-24 07:00:00,56136.0
2021-11-26 15:00:00,53680.45
2021-11-27 03:00:00,53521.0
2021-11-28 07:00:00,53666.6
2021-11-29 15:00:00,56666.67
2021-11-30 11:00:00,55875.55
2021-12-01 03:00:00,56762.39
2021-12-02 07:00:00,55777.77
2021-12-04 15:00:00,46131.71
2021-12-05 19:00:00,47727.21
2021-12-06 19:00:00,47822.39
2021-12-09 07:00:00,49425.74
2021-12-09 23:00:00,47500.0
2021-12-10 11:00:00,47550.0
2021-12-14 11:00:00,46306.8
2021-12-14 23:00:00,46429.88
2021-12-15 19:00:00,46587.0
2021-12-17 19:00:00,45456.0
2021-12-18 07:00:00,45500.0
2021-12-19 15:00:00,46807.27
2021-12-19 23:00:00,46580.0
2021-12-20 19:00:00,45558.85
2021-12-23 11:00:00,48031.45
2021-12-26 07:00:00,49610.0
2021-12-30 07:00:00,45900.0
2021-12-31 03:00:00,46729.0
2021-12-31 23:00:00,45678.96
2022-01-03 07:00:00,46722.39
2022-01-04 07:00:00,45934.5
2022-01-04 23:00:00,45500.0
2022-01-07 11:00:00,41000.0
2022-01-08 23:00:00,40501.0
2022-01-10 23:00:00,40564.89
2022-01-11 19:00:00,41268.93
2022-01-14 15:00:00,41826.82
2022-01-18 19:00:00,41250.0
2022-01-19 11:00:00,41161.2
2022-01-21 07:00:00,38220.0
2022-01-22 23:00:00,34243.38
2022-01-24 23:00:00,33803.13
2022-01-25 11:00:00,35701.0
2022-01-27 07:00:00,35507.01
2022-01-28 15:00:00,36287.03
2022-01-31 07:00:00,36632.61
2022-02-03 23:00:00,36449.43
2022-02-06 03:00:00,41349.81
2022-02-08 23:00:00,42666.0
2022-02-09 07:00:00,43117.92
